      0.1000000    -16.4953613  66106.0252957
      0.1000000    -16.4892578  66432.5725030
      0.1000000    -16.4831543  66760.4248663
      0.1000000    -16.4770508  67089.5857948
      0.1000000    -16.4709473  67420.0586969
      0.1000000    -16.4648438  67751.8469792
      0.1000000    -16.4587402  68084.9540470
      0.1000000    -16.4526367  68419.3833040
      0.1000000    -16.4465332  68755.1381524
      0.1000000    -16.4404297  69092.2219925
      0.1000000    -16.4343262  69430.6382230
      0.1000000    -16.4282227  69770.3902409
      0.1000000    -16.4221191  70111.4814409
      0.1000000    -16.4160156  70453.9152162
      0.1000000    -16.4099121  70797.6949577
      0.1000000    -16.4038086  71142.8240541
      0.1000000    -16.3977051  71489.3058921
      0.1000000    -16.3916016  71837.1438562
      0.1000000    -16.3854980  72186.3413283
      0.1000000    -16.3793945  72536.9016880
      0.1000000    -16.3732910  72888.8283126
      0.1000000    -16.3671875  73242.1245766
      0.1000000    -16.3610840  73596.7938520
      0.1000000    -16.3549805  73952.8395080
      0.1000000    -16.3488770  74310.2649111
      0.1000000    -16.3427734  74669.0734250
      0.1000000    -16.3366699  75029.2684103
      0.1000000    -16.3305664  75390.8532246
      0.1000000    -16.3244629  75753.8312226
      0.1000000    -16.3183594  76118.2057557
      0.1000000    -16.3122559  76483.9801720
      0.1000000    -16.3061523  76851.1578164
      0.1000000    -16.3000488  77219.7420304
      0.1000000    -16.2939453  77589.7361520
      0.1000000    -16.2878418  77961.1435156
      0.1000000    -16.2817383  78333.9674520
      0.1000000    -16.2756348  78708.2112883
      0.1000000    -16.2695312  79083.8783477
      0.1000000    -16.2634277  79460.9719498
      0.1000000    -16.2573242  79839.4954100
      0.1000000    -16.2512207  80219.4520398
      0.1000000    -16.2451172  80600.8451465
      0.1000000    -16.2390137  80983.6780333
      0.1000000    -16.2329102  81367.9539990
      0.1000000    -16.2268066  81753.6763382
      0.1000000    -16.2207031  82140.8483409
      0.1000000    -16.2145996  82529.4732928
      0.1000000    -16.2084961  82919.5544748
      0.1000000    -16.2023926  83311.0951632
      0.1000000    -16.1962891  83704.0986296
      0.1000000    -16.1901855  84098.5681407
      0.1000000    -16.1840820  84494.5069581
      0.1000000    -16.1779785  84891.9183387
      0.1000000    -16.1718750  85290.8055341
      0.1000000    -16.1657715  85691.1717908
      0.1000000    -16.1596680  86093.0203499
      0.1000000    -16.1535645  86496.3544473
      0.1000000    -16.1474609  86901.1773134
      0.1000000    -16.1413574  87307.4921732
      0.1000000    -16.1352539  87715.3022458
      0.1000000    -16.1291504  88124.6107450
      0.1000000    -16.1230469  88535.4208784
      0.1000000    -16.1169434  88947.7358482
      0.1000000    -16.1108398  89361.5588502
      0.1000000    -16.1047363  89776.8930744
      0.1000000    -16.0986328  90193.7417048
      0.1000000    -16.0925293  90612.1079188
      0.1000000    -16.0864258  91031.9948879
      0.1000000    -16.0803223  91453.4057769
      0.1000000    -16.0742188  91876.3437444
      0.1000000    -16.0681152  92300.8119422
      0.1000000    -16.0620117  92726.8135157
      0.1000000    -16.0559082  93154.3516032
      0.1000000    -16.0498047  93583.4293365
      0.1000000    -16.0437012  94014.0498404
      0.1000000    -16.0375977  94446.2162326
      0.1000000    -16.0314941  94879.9316237
      0.1000000    -16.0253906  95315.1991172
      0.1000000    -16.0192871  95752.0218093
      0.1000000    -16.0131836  96190.4027888
      0.1000000    -16.0070801  96630.3451370
      0.1000000    -16.0009766  97071.8519278
      0.1000000    -15.9948730  97514.9262272
      0.1000000    -15.9887695  97959.5710937
      0.1000000    -15.9826660  98405.7895780
      0.1000000    -15.9765625  98853.5847226
      0.1000000    -15.9704590  99302.9595622
      0.1000000    -15.9643555  99753.9171233
      0.1000000    -15.9582520 100206.4604244
      0.1000000    -15.9521484 100660.5924755
      0.1000000    -15.9460449 101116.3162782
      0.1000000    -15.9399414 101573.6348258
      0.1000000    -15.9338379 102032.5511028
